City,Date,hail,thunder,tornado,meantempm,meantempi,meandewptm,meandewpti,meanpressurem,meanpressurei,meanwindspdm,meanwindspdi,meanwdire,meanwdird,meanvism,meanvisi,humidity,fog,maxtempm,maxtempi,mintempm,mintempi,maxhumidity,minhumidity,maxdewptm,maxdewpti,mindewptm,mindewpti,rain,maxpressurem,maxpressurei,minpressurem,minpressurei,maxwspdm,maxwspdi,minwspdm,minwspdi,maxvism,maxvisi,snow,minvism,minvisi,gdegreedays,heatingdegreedays,coolingdegreedays,precipm,precipi
EDXB,3/5/2016,0,0,0,4,38,3,37,995.94,29.42,7,4,North,349,5.7,3.5,95,0,4,39,3,37,100,85,3,38,2,36,1,998,29.49,994,29.36,13,8,0,0,9,5.6,0,2.8,1.7,0,27,0,0,0
EDXB,3/6/2016,0,0,0,3,38,2,36,997.62,29.46,9,6,West,272,8.4,5.3,91,1,6,43,0,33,100,69,4,39,0,33,1,999,29.51,997,29.44,26,16,0,0,30,19,1,0.4,0,0,27,0,0,0
EDXB,3/7/2016,0,0,0,2,36,0,33,1002.73,29.61,13,8,SW,236,11.8,7.3,87,0,6,43,-1,30,100,51,2,36,-1,30,0,1008,29.78,999,29.5,25,16,6,4,30,19,1,4,2,0,28,0,0,0
EDXB,3/8/2016,0,0,0,3,38,1,34,1011.57,29.88,11,7,SW,225,12.7,7.8,88,0,6,43,0,32,100,57,3,37,0,32,1,1014,29.96,1008,29.77,26,16,6,4,30,19,0,9,5.6,0,28,0,0,0
EDXB,3/9/2016,0,0,0,4,39,-1,30,1011.22,29.87,14,9,SE,136,10.4,6.4,71,0,8,46,0,32,100,38,1,34,-2,28,0,1014,29.96,1009,29.8,24,15,9,6,20,12,0,4.5,2.8,0,26,0,0,0
EDXB,3/10/2016,0,0,0,2,36,0,32,1022.45,30.2,12,8,ENE,71,5.8,3.6,87,0,6,43,-2,28,100,69,3,37,-4,25,0,1028,30.36,1015,29.98,24,15,7,4,9,6,0,1.2,0.7,0,30,0,0,0
EDXB,3/11/2016,0,0,0,2,36,0,32,1030.42,30.43,12,8,East,83,10,6.1,81,0,5,41,-1,30,93,55,2,36,-2,28,0,1033,30.51,1028,30.36,18,12,2,1,20,12,0,3.5,2,0,30,0,0,0
EDXB,3/12/2016,0,0,0,2,36,-1,30,1033.72,30.53,9,6,East,90,10.3,6.3,83,1,6,43,-2,28,100,57,1,34,-3,27,0,1036,30.6,1032,30.48,20,13,4,2,20,12,0,0,0,0,30,0,0,0
EDXB,3/13/2016,0,0,0,0,33,-1,30,1038.24,30.66,9,6,East,80,5.7,3.5,93,1,4,39,-3,27,100,73,1,34,-3,26,0,1040,30.71,1036,30.6,18,11,0,0,10,6.2,0,0.5,0.3,0,32,0,0,0
EDXB,3/14/2016,0,0,0,2,36,2,35,1035.1,30.57,7,4,NW,323,4.2,2.7,93,1,6,43,-2,28,100,68,5,41,-2,28,1,1039,30.69,1031,30.45,18,12,0,0,9,6,0,0.4,0.3,0,30,0,0,0
EDXB,3/15/2016,0,0,0,6,42,4,39,1029.89,30.42,13,8,NE,42,6.3,3.9,92,1,9,48,1,33,100,67,6,43,0,32,1,1032,30.49,1029,30.39,28,17,6,4,30,19,0,0.7,0,0,24,0,0,0
EDXB,3/16/2016,0,0,0,4,39,0,32,1033.78,30.53,14,9,ENE,70,14.9,9.3,76,0,9,48,-1,30,100,40,2,36,-2,28,0,1035,30.58,1032,30.48,29,18,6,4,30,19,0,10,6.2,0,26,0,0,0
EDXB,3/17/2016,0,0,0,4,38,1,34,1028.82,30.39,10,6,NW,315,9.6,5.9,85,1,9,48,-2,28,100,46,4,39,-2,28,1,1034,30.55,1023,30.21,26,16,2,1,25,16,0,0.5,0.3,0,27,0,0,0
EDXB,3/18/2016,0,0,0,5,41,4,39,1020.4,30.13,20,12,NW,312,9.1,5.5,91,0,6,43,4,39,100,76,5,41,3,37,1,1024,30.24,1019,30.09,29,18,6,4,20,12,0,3,1.9,0,24,0,0,0
EDXB,3/19/2016,0,0,0,6,42,3,38,1020.2,30.13,11,7,NW,306,10.6,6.6,85,0,7,44,4,39,100,62,5,41,2,35,1,1021,30.17,1019,30.09,29,18,2,1,25,16,0,4,2.5,0,24,0,0,0
EDXB,3/20/2016,0,0,0,6,42,4,40,1016.11,30.01,25,16,WNW,302,11.1,6.8,88,0,8,46,4,39,100,69,6,43,3,37,1,1019,30.1,1015,29.98,39,24,17,10,25,16,0,4,2.5,0,22,0,0,0
EDXB,3/21/2016,0,0,0,6,44,5,41,1014.06,29.95,25,15,WNW,297,10.4,6.4,92,0,8,46,5,41,100,84,6,43,4,39,1,1015,29.99,1012,29.89,37,23,18,11,20,12,0,6,3.7,0,22,0,0,0
EDXB,3/22/2016,0,0,0,6,44,5,41,1011.15,29.86,21,13,WNW,297,10.8,6.7,91,0,8,46,5,41,100,77,6,43,3,38,1,1013,29.91,1010,29.83,30,18,13,8,25,16,0,2,1.2,0,22,0,0,0
EDXB,3/23/2016,0,0,0,4,40,3,38,1010.34,29.84,18,11,NW,325,9.6,6,85,0,7,45,2,35,100,58,6,43,1,34,1,1012,29.9,1009,29.8,33,21,7,5,30,19,0,4,2.5,0,25,0,0,0
EDXB,3/24/2016,0,0,0,4,39,3,38,1011.89,29.89,10,6,SW,233,11.1,6.9,87,1,7,45,1,33,100,61,5,42,0,32,1,1013,29.92,1010,29.83,22,13,4,2,30,19,0,2,1.2,0,26,0,0,0
EDXB,3/25/2016,0,0,0,6,42,6,43,1009.54,29.82,15,9,West,261,3.8,2.4,97,1,8,46,4,39,100,93,8,46,3,37,1,1016,30.02,1006,29.71,25,16,7,4,10,6.2,0,0.4,0,0,22,0,0,0
EDXB,3/26/2016,0,0,0,8,46,5,40,1014.31,29.96,13,8,SSW,194,7.5,4.6,83,1,14,57,2,35,100,48,8,46,2,36,0,1018,30.06,1007,29.74,28,17,4,2,25,16,0,0.1,0,0,19,0,0,0
EDXB,3/27/2016,0,0,0,9,48,5,41,1005.48,29.69,19,12,SSW,201,11.1,6.9,76,0,11,51,7,44,100,57,7,45,3,37,1,1008,29.76,1002,29.59,30,18,7,5,25,16,0,5,3.1,0,18,0,0,0
EDXB,3/28/2016,0,0,0,8,46,4,39,998.16,29.48,22,14,South,177,12.6,7.8,72,0,11,52,4,40,94,49,7,45,3,37,1,1007,29.74,993,29.33,40,25,11,7,25,16,0,3.5,2.2,0,19,0,0,0
EDXB,3/29/2016,0,0,0,6,44,4,38,1001.8,29.59,16,10,SW,224,13.6,8.3,81,0,10,51,3,37,100,57,6,42,2,36,1,1008,29.75,996,29.42,32,20,4,2,30,19,0,6,3.7,0,21,0,0,0
EDXB,3/30/2016,0,0,0,6,44,4,39,1005.82,29.71,19,12,SW,235,12.3,7.6,83,0,9,48,4,39,100,60,6,43,3,37,1,1010,29.83,1002,29.59,33,21,11,7,30,19,0,4,2.5,0,22,0,0,0
EDXB,3/31/2016,0,0,0,6,42,3,38,1013.85,29.94,12,8,WNW,298,13.7,8.5,83,1,8,47,3,37,100,58,6,43,2,36,0,1017,30.04,1010,29.83,18,12,6,4,30,19,0,9,5.6,0,23,0,0,0
EDXB,4/1/2016,0,0,0,4,40,1,33,1020.76,30.15,10,6,NNE,28,13.3,8.3,71,0,10,50,-1,30,93,48,4,38,-2,28,0,1023,30.22,1017,30.04,22,14,2,1,30,19,0,10,6.2,0,25,0,0,0
EDXB,4/2/2016,0,0,0,9,48,2,36,1018.35,30.08,10,6,SE,142,14.3,8.9,59,0,14,57,4,39,82,37,6,43,-2,28,0,1022,30.18,1015,29.98,18,12,2,1,25,16,0,9,5.6,0,17,0,0,0
EDXB,4/3/2016,0,0,0,13,56,8,46,1011.28,29.87,9,6,ESE,106,11.5,7,73,0,18,65,8,46,94,48,12,53,4,39,1,1015,29.98,1009,29.8,14,9,4,2,20,12,0,9,5.6,6,10,0,0,0
EDXB,4/4/2016,0,0,0,14,56,10,50,1006.43,29.72,13,8,SSE,160,11.2,6.9,82,1,21,69,6,42,100,44,12,54,6,43,1,1010,29.82,1004,29.65,32,20,4,2,25,16,0,0.5,0.3,6,8,0,0,0
EDXB,4/5/2016,0,0,0,9,48,8,47,1005.98,29.71,10,6,SSE,151,4,2.5,97,1,13,55,5,41,100,87,12,54,5,41,1,1008,29.78,1003,29.62,32,20,6,4,8,5,0,0.4,0,0,17,0,0,0
EDXB,4/6/2016,0,0,0,9,48,6,43,1004.75,29.67,22,14,SW,231,10.2,6.3,82,0,12,54,6,42,93,53,7,45,5,41,1,1007,29.74,1000,29.53,39,24,18,12,30,19,0,4,2.5,0,17,0,0,0
EDXB,4/7/2016,0,0,0,8,45,4,39,1004.42,29.66,23,14,SW,229,14.5,9,80,0,10,50,5,40,93,53,5,41,3,37,1,1008,29.77,1001,29.56,37,23,14,9,30,19,0,7,4.3,0,20,0,0,0
EDXB,4/8/2016,0,0,0,7,44,5,41,1009.55,29.82,15,10,WSW,246,13,8.1,87,1,9,48,4,39,100,67,6,43,4,38,1,1011,29.86,1008,29.77,22,14,4,2,30,19,0,5,3.1,0,20,0,0,0
EDXB,4/9/2016,0,0,0,7,44,3,38,1009.55,29.82,7,4,SSE,161,9.2,5.6,75,1,13,56,1,33,100,35,6,43,1,33,0,1011,29.86,1009,29.8,15,9,2,1,20,12,0,0.1,0,0,20,0,0,0
EDXB,4/10/2016,0,0,0,10,51,4,39,1013.33,29.93,12,8,ESE,105,12.8,7.8,64,0,15,60,6,42,87,32,4,40,3,37,1,1017,30.04,1011,29.86,22,13,9,6,20,12,0,10,6.2,1,14,0,0,0
EDXB,4/11/2016,0,0,0,9,48,3,38,1016.98,30.03,16,10,East,89,14.2,8.8,66,0,15,59,3,37,93,35,5,41,1,34,0,1019,30.1,1014,29.95,36,22,11,7,30,19,0,10,6.2,0,17,0,0,0
EDXB,4/12/2016,0,0,0,10,50,6,43,1011.12,29.86,14,9,East,82,11.8,7.2,76,0,15,59,6,42,93,55,9,48,3,37,1,1015,29.97,1009,29.8,22,13,4,2,20,12,0,9,5.6,0,14,0,0,0
EDXB,4/13/2016,0,0,0,8,46,8,46,1007.76,29.76,9,6,NW,321,4.2,2.6,94,1,10,50,6,42,100,87,9,48,6,43,1,1009,29.81,1007,29.74,20,13,2,1,10,6,0,1.3,0.8,0,19,0,0,0
EDXB,4/14/2016,0,0,0,10,49,7,45,1011.11,29.86,6,4,West,272,5.8,3.6,86,1,13,56,6,42,100,53,9,48,5,41,1,1013,29.91,1009,29.8,14,9,2,1,13,8,0,0,0,0,16,0,0,0
EDXB,4/15/2016,0,0,0,9,48,7,44,1002.48,29.61,10,6,SSW,196,9.7,6,83,0,12,53,6,42,100,67,9,48,4,39,1,1010,29.83,999,29.5,18,12,4,2,25,16,0,3,1.9,0,18,0,0,0
EDXB,4/16/2016,0,0,0,10,49,6,43,998.05,29.47,17,10,SW,215,12.4,7.7,82,0,13,56,6,42,100,40,9,48,3,37,1,1002,29.6,995,29.39,40,25,4,2,30,19,0,4,2.5,0,16,0,0,0
EDXB,4/17/2016,0,0,0,7,44,3,37,1008.45,29.78,21,13,WNW,291,17.3,10.9,73,0,9,48,5,41,87,54,5,41,2,36,1,1016,30.01,1002,29.59,35,22,14,9,30,19,0,10,6.2,0,20,0,0,0
EDXB,4/18/2016,0,0,0,8,45,4,39,1016.84,30.03,20,12,WSW,250,16.1,10.1,75,0,10,50,5,40,88,50,6,43,2,35,1,1018,30.07,1016,30.01,35,22,11,7,30,19,0,8,5,0,20,0,0,0
EDXB,4/19/2016,0,0,0,8,47,5,41,1021.56,30.17,28,17,WNW,284,14.7,9.1,78,0,10,50,7,44,100,58,7,45,3,37,1,1027,30.33,1018,30.06,47,29,20,13,30,19,0,9,5.6,0,18,0,0,0
EDXB,4/20/2016,0,0,0,7,44,2,35,1029.64,30.41,20,12,NW,318,13.4,8.3,65,0,9,48,4,39,81,44,3,38,0,33,1,1031,30.46,1027,30.33,29,18,7,5,30,19,0,10,6.2,0,20,0,0,0
EDXB,4/21/2016,0,0,0,6,42,2,36,1026.29,30.31,9,6,WNW,302,15.4,9.7,74,1,10,51,1,33,100,38,5,41,0,33,0,1030,30.42,1022,30.18,22,14,2,1,30,19,0,10,6.2,0,23,0,0,0
EDXB,4/22/2016,0,0,0,7,44,2,35,1020.1,30.12,17,10,NNW,328,16.1,10,67,0,9,48,5,41,88,48,5,41,0,32,0,1023,30.21,1016,30.01,30,18,11,7,30,19,0,10,6.2,0,20,0,0,0
EDXB,4/23/2016,1,0,0,6,42,0,32,1012.75,29.91,18,11,NW,325,15.6,9.8,63,0,8,46,3,37,81,45,1,35,-2,28,1,1017,30.03,1011,29.86,37,23,9,6,30,19,0,10,6.2,0,24,0,0,0
EDXB,4/24/2016,1,1,0,4,38,0,32,1009.72,29.82,12,7,WNW,303,12,7.4,83,0,7,44,1,33,100,47,2,36,-2,28,1,1012,29.88,1008,29.77,25,16,4,2,30,19,1,3.5,2,0,26,0,0,0
EDXB,4/25/2016,1,1,0,3,37,1,34,1003.94,29.65,15,9,SW,223,10.6,6.6,92,0,5,41,0,32,100,81,3,38,0,32,1,1011,29.85,997,29.44,32,20,4,2,30,19,1,1.5,0.9,0,28,0,0,0
EDXB,4/26/2016,0,1,0,3,38,1,34,995,29.39,11,7,SSW,210,12.8,8,87,0,6,43,0,32,100,59,2,36,0,32,1,997,29.45,994,29.36,22,14,4,2,30,19,1,1.8,1,0,28,0,0,0
EDXB,4/27/2016,1,0,0,4,40,3,37,999.26,29.51,12,8,NW,307,11.6,7.2,88,0,7,44,2,35,100,77,4,40,1,34,1,1005,29.68,995,29.39,44,28,0,0,30,19,1,4,2.5,0,26,0,0,0
EDXB,4/28/2016,0,0,0,6,42,2,36,1010.29,29.84,15,9,WNW,287,11.7,7.2,84,0,9,48,2,35,100,51,4,39,1,34,1,1014,29.95,1006,29.71,33,21,6,4,30,19,0,3,1.9,0,24,0,0,0
EDXB,4/29/2016,0,0,0,6,42,3,38,1012.67,29.91,14,9,SSW,195,11.2,7,83,1,10,50,2,35,100,51,7,45,1,34,1,1015,29.98,1010,29.83,30,18,4,2,30,19,0,4,2,0,22,0,0,0
EDXB,4/30/2016,0,0,0,8,46,4,39,1018.13,30.07,12,8,WSW,244,13.6,8.5,75,0,10,50,6,42,93,42,5,41,0,33,1,1024,30.23,1014,29.95,20,13,7,5,30,19,0,6,3.7,0,19,0,0,0
EDXB,5/1/2016,0,0,0,8,46,4,39,1026.53,30.32,11,7,NNE,13,12.9,8,73,0,11,53,4,39,93,45,5,41,3,37,0,1028,30.37,1024,30.24,24,15,4,2,30,19,0,10,6.2,0,19,0,0,0
EDXB,5/2/2016,0,0,0,12,52,6,42,1023.27,30.22,8,5,South,179,14.5,8.9,66,1,19,66,4,39,100,33,8,46,3,37,0,1028,30.36,1017,30.04,25,16,4,2,30,19,0,10,6.2,2,12,0,0,0
EDXB,5/3/2016,0,0,0,10,49,6,44,1019.67,30.11,16,10,WNW,288,12.3,7.7,78,0,12,54,7,44,94,55,9,48,4,39,1,1026,30.3,1015,29.98,37,23,2,1,30,19,0,4,2.5,0,16,0,0,0
EDXB,5/4/2016,0,0,0,8,48,4,39,1028.83,30.38,10,6,NW,317,14.6,9.1,68,1,13,56,4,39,96,36,6,43,2,36,0,1030,30.42,1026,30.3,14,9,2,1,30,19,0,10,6.2,0,18,0,0,0
EDXB,5/5/2016,0,0,0,12,53,2,36,1027.2,30.33,10,6,ESE,113,14,8.8,52,1,18,64,6,42,87,19,6,43,-1,30,0,1030,30.42,1023,30.21,20,13,7,4,30,19,0,10,6.2,3,12,0,0,0
EDXB,5/6/2016,0,0,0,15,59,5,41,1018.05,30.07,14,9,ESE,106,15.9,10,49,0,24,75,6,43,81,21,10,50,0,31,0,1023,30.22,1014,29.95,28,17,7,4,30,19,0,10,6.2,9,6,0,0,0
EDXB,5/7/2016,0,0,0,18,64,7,44,1014.17,29.95,15,9,ESE,111,15.1,9.5,44,0,25,78,11,51,71,16,10,50,4,39,0,1015,29.98,1013,29.92,26,16,11,7,30,19,0,10,6.2,14,0,0,0,0
EDXB,5/8/2016,0,0,0,18,65,7,45,1016.92,30.03,15,9,ESE,102,17.3,10.9,44,0,24,75,13,55,67,24,8,46,6,43,0,1018,30.06,1015,29.98,30,18,9,6,30,19,0,10,6.2,15,0,0,0,0
EDXB,5/9/2016,0,0,0,18,64,9,48,1018.41,30.08,17,10,East,89,17.1,10.8,51,0,25,77,11,51,76,22,11,52,7,45,0,1020,30.12,1016,30.01,35,22,11,7,30,19,0,10,6.2,14,1,0,0,0
EDXB,5/10/2016,0,0,0,18,63,9,48,1014,29.95,15,9,East,88,16.5,10.4,54,0,24,75,11,51,82,25,11,52,7,45,0,1018,30.06,1011,29.86,26,16,11,7,30,19,0,10,6.2,13,2,0,0,0
EDXB,5/11/2016,0,0,0,18,64,10,50,1009.56,29.82,16,10,East,81,16.3,10.3,58,0,25,77,11,51,88,25,12,54,8,46,0,1012,29.88,1007,29.74,32,20,6,4,30,19,0,10,6.2,14,1,0,0,0
EDXB,5/12/2016,0,0,0,17,62,9,48,1006.29,29.72,22,14,ENE,68,15.4,9.6,62,0,23,73,11,51,94,29,12,54,0,32,0,1009,29.79,1004,29.65,41,25,14,9,30,19,0,10,6.2,12,3,0,0,0
EDXB,5/13/2016,0,0,0,14,56,6,42,1005.25,29.69,16,10,NNE,15,13.5,8.5,62,0,19,66,8,46,82,27,10,51,1,34,0,1007,29.73,1004,29.65,33,21,9,6,30,19,0,10,6.2,6,9,0,0,0
EDXB,5/14/2016,0,1,0,8,47,4,39,1007.82,29.76,27,17,NW,312,13.6,8.4,69,0,11,52,6,42,93,46,6,43,0,33,1,1011,29.85,1006,29.71,44,28,11,7,30,19,0,4,2.5,0,18,0,0,0
EDXB,5/15/2016,0,0,0,9,48,5,40,1013.23,29.93,26,16,NW,313,15.9,10,71,0,12,53,6,42,87,54,6,43,4,38,1,1016,30.01,1010,29.83,43,26,13,8,30,19,0,10,6.2,0,18,0,0,0
EDXB,5/16/2016,0,0,0,8,46,4,39,1016.55,30.03,20,13,WNW,300,14.6,9.1,69,0,11,51,6,42,87,48,6,43,2,36,1,1018,30.05,1016,30.01,32,20,7,4,30,19,0,5,3.1,0,18,0,0,0
EDXB,5/17/2016,0,0,0,10,48,6,43,1014.51,29.96,22,14,WNW,289,14.6,9.2,79,0,12,53,7,44,93,66,8,46,3,37,1,1016,30.01,1013,29.92,33,21,0,0,30,19,0,4,2.5,0,16,0,0,0
EDXB,5/18/2016,0,0,0,12,54,8,46,1009.49,29.81,11,7,South,178,12.3,7.5,70,1,18,65,7,44,93,34,10,50,5,41,0,1014,29.94,1007,29.74,25,16,7,4,30,19,0,10,6.2,4,10,0,0,0
EDXB,5/19/2016,0,0,0,16,60,9,49,1009.24,29.81,8,5,ESE,110,13.6,8.4,66,1,21,70,10,49,88,32,13,55,7,45,0,1014,29.95,1006,29.71,14,9,4,2,30,19,0,7,4.3,10,6,0,0,0
EDXB,5/20/2016,0,0,0,13,55,12,53,1014.58,29.97,14,9,SW,230,6.6,4.1,88,0,14,57,11,51,100,69,13,55,10,49,1,1016,30.01,1013,29.92,26,16,4,2,12,7,0,2,1,5,10,0,0,0
EDXB,5/21/2016,0,0,0,16,60,12,53,1014.09,29.95,10,6,South,190,10.8,6.6,76,1,22,71,10,50,100,45,13,56,10,50,1,1017,30.03,1011,29.86,24,15,4,2,30,19,0,2,1,10,4,0,0,0
EDXB,5/22/2016,0,0,0,19,66,13,55,1007.93,29.77,14,9,SSE,154,13.3,8.3,71,0,25,78,13,55,100,34,15,59,11,52,1,1012,29.88,1005,29.68,29,18,4,2,30,19,0,4,2.5,16,0,2,0,0
EDXB,5/23/2016,0,0,0,15,58,13,56,1009.2,29.81,9,6,NNE,32,7.3,4.5,94,0,18,64,12,53,100,69,16,61,11,52,1,1013,29.91,1008,29.77,30,18,2,1,18,11,0,2,1,8,6,0,0,0
EDXB,5/24/2016,0,0,0,11,52,10,50,1013.21,29.93,17,11,WNW,303,10.4,6.3,92,0,12,54,10,50,100,85,11,52,9,48,1,1014,29.95,1013,29.92,26,16,11,7,20,12,0,4,2,2,13,0,0,0
EDXB,5/25/2016,0,1,0,12,54,11,51,1014.62,29.97,10,6,West,267,7.2,4.4,91,0,14,57,10,50,100,80,12,54,9,48,1,1016,30.01,1013,29.92,18,11,2,1,15,9,0,2,1.2,4,12,0,0,0
EDXB,5/26/2016,0,1,0,13,55,11,53,1016.82,30.03,11,7,NW,308,6.9,4.3,95,0,14,57,12,53,100,85,12,54,11,52,1,1018,30.06,1015,29.98,22,14,2,1,20,12,0,1.5,0.9,5,10,0,0,0
EDXB,5/27/2016,0,0,0,14,58,11,53,1017.64,30.05,6,4,NNE,27,8.7,5.4,84,1,18,65,10,50,100,50,14,57,10,50,1,1018,30.08,1017,30.04,18,12,2,1,20,12,0,1.7,1,8,8,0,0,0
EDXB,5/28/2016,0,0,0,16,60,10,50,1015.73,30,10,6,ENE,66,14.4,9,66,1,20,69,11,51,88,39,12,53,8,46,1,1018,30.06,1014,29.95,22,13,6,4,30,19,0,10,6.2,10,5,0,0,0
EDXB,5/29/2016,0,0,0,14,56,12,53,1010.87,29.86,18,11,NE,54,6.6,4.1,82,1,17,62,11,51,88,71,14,57,9,48,1,1014,29.96,1008,29.77,28,17,9,6,25,16,0,0.4,0.2,6,8,0,0,0
EDXB,5/30/2016,0,1,0,20,68,16,61,1006.16,29.71,18,11,ENE,63,10.2,6.2,79,0,27,80,14,57,100,54,19,66,12,54,1,1008,29.77,1004,29.65,33,21,11,7,20,12,0,4,2,18,0,4,0,0
EDXB,5/31/2016,0,1,0,20,68,16,61,1010.59,29.85,13,8,ENE,72,7.5,4.6,86,0,24,76,15,59,100,52,19,66,14,57,1,1013,29.92,1008,29.76,18,12,6,4,20,12,0,4,2,18,0,2,0,0
EDXB,6/1/2016,0,0,0,20,68,16,61,1013.34,29.93,17,11,NE,48,11,6.8,79,0,25,77,15,59,100,52,18,65,15,58,1,1015,29.98,1012,29.89,36,22,11,7,30,19,0,4,2.5,18,0,3,0,0
EDXB,6/2/2016,0,1,0,19,66,17,62,1012.08,29.89,12,8,ENE,58,10,6.3,83,1,23,73,15,59,100,58,19,66,14,57,1,1013,29.92,1011,29.86,18,12,6,4,30,19,0,1.5,0.9,16,0,1,0,0
EDXB,6/3/2016,0,1,0,20,68,16,62,1013.02,29.92,11,7,ENE,65,10.7,6.6,78,1,26,78,15,59,100,48,19,66,14,57,0,1014,29.95,1012,29.89,25,16,6,4,30,19,0,4,2.5,18,0,4,0,0
EDXB,6/4/2016,0,0,0,20,68,15,59,1014.27,29.96,11,7,NE,34,16.8,10.6,68,1,26,78,15,59,94,43,17,63,13,55,0,1015,29.98,1014,29.95,24,15,7,4,30,19,0,10,6.2,18,0,4,0,0
EDXB,6/5/2016,0,0,0,19,66,16,60,1017.74,30.06,10,6,NNW,334,10,6.2,84,1,23,73,14,57,100,58,18,64,14,57,0,1020,30.13,1016,30,22,13,4,2,25,16,0,0.5,0.3,16,0,0,0,0
EDXB,6/6/2016,0,0,0,18,64,16,60,1021.4,30.16,8,5,NNW,339,3.7,2.3,94,1,21,71,14,57,100,70,17,63,14,57,0,1022,30.19,1020,30.12,18,11,2,1,10,6.2,0,0.3,0,14,1,0,0,0
EDXB,6/7/2016,0,0,0,16,62,14,57,1021.98,30.18,6,4,WNW,301,9.1,5.6,83,1,20,68,13,55,100,50,17,63,11,52,0,1023,30.21,1021,30.15,18,12,0,0,30,19,0,0.2,0,12,4,0,0,0
EDXB,6/8/2016,0,0,0,14,56,10,50,1019.87,30.12,16,10,NW,315,14.8,9.3,77,0,16,60,12,53,94,61,12,54,9,48,0,1021,30.17,1019,30.09,32,20,11,7,25,16,0,7,4.3,6,8,0,0,0
EDXB,6/9/2016,0,0,0,15,58,11,51,1017.75,30.06,13,8,NW,307,12.1,7.6,78,1,18,64,12,53,100,56,14,57,7,45,1,1019,30.09,1015,29.98,26,16,0,0,30,19,0,0.2,0,8,6,0,0,0
EDXB,6/10/2016,0,0,0,13,56,8,46,1013.22,29.93,18,11,NW,310,16.3,10.2,68,0,15,60,10,50,87,50,9,48,7,44,0,1016,30,1012,29.89,25,16,7,5,30,19,0,10,6.2,6,10,0,0,0
EDXB,6/11/2016,0,0,0,14,58,8,47,1012.05,29.89,8,5,East,84,14.9,9.3,64,1,20,68,9,48,100,34,11,52,6,42,1,1013,29.92,1011,29.86,18,11,0,0,30,19,0,8,5,8,7,0,0,0
EDXB,6/12/2016,0,0,0,13,55,10,51,1009.9,29.83,12,8,East,88,13.2,8.1,85,0,15,59,11,51,94,68,12,54,8,46,1,1012,29.9,1007,29.74,18,12,9,6,30,19,0,7,4,5,10,0,0,0
EDXB,6/13/2016,0,1,0,15,58,13,56,1001.6,29.58,10,6,ESE,102,5.8,3.6,92,0,18,64,12,53,100,73,15,59,11,52,1,1007,29.74,999,29.5,15,9,4,2,15,9,0,1.8,1.1,8,6,0,0,0
EDXB,6/14/2016,0,1,0,16,62,14,57,997.82,29.47,8,5,SE,125,4.6,2.9,90,1,19,66,13,55,100,60,15,59,13,55,1,1000,29.52,996,29.42,15,9,2,1,18,11,0,0.9,0.6,12,4,0,0,0
EDXB,6/15/2016,0,1,0,16,60,13,55,998.85,29.5,8,5,South,191,8,5,85,1,19,66,12,53,100,53,14,57,11,52,1,1001,29.56,997,29.44,20,13,2,1,25,16,0,0,0,10,6,0,0,0
EDXB,6/16/2016,0,1,0,16,60,12,53,1002.2,29.6,7,5,West,260,11.8,7.3,78,1,20,68,11,51,100,47,14,57,10,49,1,1004,29.64,1001,29.56,15,9,4,2,25,16,0,3.5,2,10,6,0,0,0
EDXB,6/17/2016,0,1,0,16,60,12,54,1003.72,29.64,11,7,NNW,329,11.7,7.3,80,0,18,64,14,57,94,63,14,58,10,50,1,1009,29.8,1001,29.56,28,17,0,0,30,19,0,1.8,1,10,4,0,0,0
EDXB,6/18/2016,0,0,0,14,58,11,52,1012.7,29.91,13,8,West,271,16.3,10.1,75,1,16,62,12,54,90,53,12,54,10,49,1,1016,30.01,1009,29.8,25,16,7,4,30,19,0,10,6.2,8,7,0,0,0
EDXB,6/19/2016,0,0,0,12,55,8,47,1020.82,30.15,15,9,WNW,290,15.6,9.7,65,0,15,60,9,48,88,47,12,54,7,44,0,1024,30.23,1017,30.03,28,17,4,2,30,19,0,10,6.2,5,10,0,0,0
EDXB,6/20/2016,0,0,0,14,58,11,51,1017.05,30.04,14,9,South,181,12.4,7.7,75,0,20,68,9,48,94,41,14,57,7,45,1,1023,30.22,1012,29.89,33,21,7,4,30,19,0,3.2,2,8,7,0,0,0
EDXB,6/21/2016,0,0,0,18,64,13,56,1016.2,30.01,13,8,West,262,10.5,6.5,79,0,21,70,14,57,100,45,15,59,12,53,1,1020,30.12,1011,29.86,24,15,4,2,30,19,0,2.5,1.6,14,2,0,0,0
EDXB,6/22/2016,0,0,0,20,68,15,59,1021.39,30.16,11,7,SSW,198,12.4,7.7,73,0,24,75,17,62,88,49,16,61,13,55,1,1023,30.21,1019,30.09,25,16,4,2,30,19,0,7,4,18,0,4,0,0
EDXB,6/23/2016,0,1,0,23,73,18,64,1018.61,30.08,10,6,East,84,10,6.2,74,1,29,84,17,62,94,45,20,68,15,58,1,1023,30.21,1015,29.98,22,14,6,4,30,19,0,2,1.2,23,0,8,0,0
EDXB,6/24/2016,0,1,0,20,68,18,64,1016.79,30.03,12,7,WNW,282,7.7,4.7,89,1,23,74,16,60,94,71,19,67,15,59,1,1018,30.06,1014,29.95,22,14,4,2,25,16,0,2.5,1.6,18,0,3,0,0
